Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),
2017,OOK,Toksook Bay,Toksook,AK,699.00,
2017,PQS,Pilot Station Airport,Pilot Station,AK,474.00,
2017,ROP,Benjamin Taisacan Manglona International,Rota,TT,628.92,
2017,SHH,Shishmaref Airport,Shishmaref,AK,515.00,
2017,SNP,St. Paul Island,St. Paul,AK,956.21,
2017,SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,325.00,
2017,SVA,Savoonga Airport,Savoonga,AK,1019.00,
2017,SVC,Grant County,Silver City/Hurley,NM,343.00,
2017,UST,Northeast Florida Regional,St. Augustine,FL,131.95,
2017,WMO,White Mountain Airport,White Mountain,AK,779.00,
2017,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,112.15,
2016,LAX,Los Angeles International,Los Angeles,CA,355.90,
2016,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,317.98,
2016,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,350.96,
2016,DEN,Denver International,Denver,CO,311.95,
2016,EWR,Newark Liberty International,Newark,NJ,429.75,
2016,BOS,Logan International,Boston,MA,349.34,
2016,SEA,Seattle/Tacoma International,Seattle,WA,332.40,
2016,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,348.99,
2016,MCO,Orlando International,Orlando,FL,253.87,
2016,SFO,San Francisco International,San Francisco,CA,395.74,
2016,PHX,Phoenix Sky Harbor International,Phoenix,AZ,327.14,
2016,LGA,LaGuardia,New York-La Guardia,NY,329.20,
2016,JFK,John F. Kennedy International,New York-JFK,NY,396.12,
2016,LAS,Harry Reid International,Las Vegas,NV,227.52,
2016,MSP,Minneapolis-St Paul International,Minneapolis,MN,386.39,
2016,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,431.39,
2016,PHL,Philadelphia International,Philadelphia,PA,366.17,
2016,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,241.77,
2016,SAN,San Diego International,San Diego,CA,353.27,
2016,DTW,Detroit Metro Wayne County,Detroit,MI,376.53,
2016,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,338.31,
2016,TPA,Tampa International,Tampa,FL,312.21,
2016,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,317.36,
2016,AUS,Austin - Bergstrom International,Austin,TX,372.45,
2016,MIA,Miami International,Miami,FL,303.24,
2016,PDX,Portland International,Portland,OR,324.05,
2016,BNA,Nashville International,Nashville,TN,356.95,
2016,SLC,Salt Lake City International,Salt Lake City,UT,367.96,
2016,CLT,Charlotte Douglas International,Charlotte,NC,415.91,
2016,RDU,Raleigh-Durham International,Raleigh/Durham,NC,354.87,
2016,SMF,Sacramento International,Sacramento,CA,362.01,
2016,HNL,Daniel K Inouye International,Honolulu,HI,388.26,
2016,MDW,Chicago Midway International,Chicago-Midway,IL,279.81,
2016,STL,St Louis Lambert International,St. Louis,MO,362.69,
2016,SJC,Norman Y. Mineta San Jose International,San Jose,CA,322.67,
2016,IAD,Washington Dulles International,Washington-Dulles,DC,443.43,
2016,MCI,Kansas City International,Kansas City,MO,354.34,
2016,SNA,John Wayne Airport-Orange County,Santa Ana,CA,357.65,
2016,DAL,Dallas Love Field,Dallas-Love Field,TX,277.65,
2016,CLE,Cleveland-Hopkins International,Cleveland,OH,336.79,
2016,OAK,Metro Oakland International,Oakland,CA,303.94,
2016,IND,Indianapolis International,Indianapolis,IN,350.89,
2016,MSY,Louis Armstrong New Orleans International,New Orleans,LA,316.73,
2016,SAT,San Antonio International,San Antonio,TX,385.75,
2016,PIT,Pittsburgh International,Pittsburgh,PA,374.90,
2016,SJU,Luis Munoz Marin International,San Juan,PR,285.26,
2016,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,382.64,
2016,CMH,John Glenn Columbus International,Columbus,OH,368.89,
2016,HOU,William P Hobby,Houston-Hobby,TX,340.28,
2016,BDL,Bradley International,Hartford,CT,385.17,
2016,RSW,Southwest Florida International,Fort Myers,FL,304.63,
2016,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,317.00,
2016,JAX,Jacksonville International,Jacksonville,FL,374.33,
2016,ONT,Ontario International,Ontario,CA,343.60,
2016,MKE,General Mitchell International,Milwaukee,WI,336.83,
2016,BUR,Bob Hope,Burbank,CA,283.90,
2016,RIC,Richmond International,Richmond,VA,417.55,
2016,OMA,Eppley Airfield,Omaha,NE,380.26,
2016,CHS,Charleston AFB/International,Charleston,SC,369.48,
2016,BUF,Buffalo Niagara International,Buffalo,NY,318.51,
2016,MEM,Memphis International,Memphis,TN,387.51,
2016,BOI,Boise Air Terminal,Boise,ID,352.72,
2016,ORF,Norfolk International,Norfolk,VA,429.26,
2016,ABQ,Albuquerque International Sunport,Albuquerque,NM,376.86,
2016,SDF,Louisville Muhammad Ali International,Louisville,KY,422.29,
2016,OGG,Kahului Airport,Kahului,HI,316.60,
2016,ANC,Ted Stevens Anchorage International,Anchorage,AK,430.59,
2016,OKC,Will Rogers World,Oklahoma City,OK,409.49,
2016,GRR,Gerald R. Ford International,Grand Rapids,MI,400.10,
2016,ELP,El Paso International,El Paso,TX,397.62,
2016,GEG,Spokane International,Spokane,WA,359.32,
2016,PVD,Rhode Island Tf Green International,Providence,RI,352.64,
2016,RNO,Reno/Tahoe International,Reno,NV,353.20,
2016,TUS,Tucson International,Tucson,AZ,384.21,
2016,DSM,Des Moines International,Des Moines,IA,373.35,
2016,LGB,Long Beach Airport,Long Beach,CA,220.80,
2016,SYR,Syracuse Hancock International,Syracuse,NY,406.88,
2016,TUL,Tulsa International,Tulsa,OK,411.35,
2016,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,411.01,
2016,SAV,Savannah/Hilton Head International,Savannah,GA,403.28,
2016,ALB,Albany International,Albany,NY,397.57,
2016,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,367.70,
2016,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,446.84,
2016,HPN,Westchester County,White Plains,NY,388.30,
2016,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,324.73,
2016,TYS,McGhee Tyson,Knoxville,TN,445.12,
2016,GSP,Greenville-Spartanburg International,Greer,SC,416.37,
2016,PNS,Pensacola International,Pensacola,FL,448.29,
2016,MYR,Myrtle Beach International,Myrtle Beach,SC,251.77,
2016,LIH,Lihue Airport,Lihue,HI,294.04,
2016,FAT,Fresno Yosemite International,Fresno,CA,429.95,
2016,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,433.78,
2016,COS,City of Colorado Springs Municipal,Colorado Springs,CO,406.82,
2016,PWM,Portland International Jetport,Portland,ME,405.01,
2016,MSN,Dane County Regional-Truax Field,Madison,WI,488.57,
2016,AVL,Asheville Regional,Asheville,NC,370.40,
2016,BZN,Bozeman Yellowstone International,Bozeman,MT,436.29,
2016,XNA,Northwest Arkansas National,Fayetteville,AR,508.67,
2016,PSP,Palm Springs International,Palm Springs,CA,376.01,
2016,PIE,St Pete Clearwater International,St. Petersburg,FL,96.18,
2016,SFB,Orlando Sanford International,Sanford,FL,96.55,
2016,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,384.47,
2016,GSO,Piedmont Triad International,Greensboro/High Point,NC,437.87,
2016,EUG,Mahlon Sweet Field,Eugene,OR,351.37,
2016,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,382.62,
2016,MDT,Harrisburg International,Harrisburg,PA,454.33,
2016,HVN,Tweed New Haven,New Haven,CT,403.04,
2016,FSD,Joe Foss Field,Sioux Falls,SD,382.85,
2016,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,565.54,
2016,MHT,Manchester Boston Regional,Manchester,NH,373.90,
2016,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,109.10,
2016,ISP,Long Island MacArthur,Islip,NY,318.90,
2016,BTV,Burlington International,Burlington,VT,417.25,
2016,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,447.41,
2016,PGD,Punta Gorda Airport,Punta Gorda,FL,101.38,
2016,MAF,Midland International Air and Space Port,Midland/Odessa,TX,429.60,
2016,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,502.48,
2016,LEX,Blue Grass,Lexington,KY,404.19,
2016,ITO,Hilo International,Hilo,HI,269.00,
2016,SGF,Springfield-Branson National,Springfield,MO,406.40,
2016,ILM,Wilmington International,Wilmington,NC,444.56,
2016,MFE,McAllen International,Mission/McAllen/Edinburg,TX,456.28,
2016,DAY,James M Cox/Dayton International,Dayton,OH,409.60,
2016,SBA,Santa Barbara Municipal,Santa Barbara,CA,519.21,
2016,ATW,Appleton International,Appleton,WI,446.24,
2016,FAR,Hector International,Fargo,ND,442.23,
2016,CAE,Columbia Metropolitan,Columbia,SC,431.68,
2016,RDM,Roberts Field,Bend/Redmond,OR,408.31,
2016,ECP,Northwest Florida Beaches International,Panama City,FL,453.59,
2016,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,309.88,
2016,LBB,Lubbock Preston Smith International,Lubbock,TX,415.66,
2016,FAI,Fairbanks International,Fairbanks,AK,417.68,
2016,CHA,Lovell Field,Chattanooga,TN,411.15,
2016,MFR,Rogue Valley International - Medford,Medford,OR,361.70,
2016,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,376.36,
2016,HRL,Valley International,Harlingen/San Benito,TX,373.24,
2016,SBN,South Bend International,South Bend,IN,335.75,
2016,BQN,Rafael Hernandez,Aguadilla,PR,226.44,
2016,ACY,Atlantic City International,Atlantic City,NJ,131.19,
2016,FWA,Fort Wayne International,Fort Wayne,IN,386.09,
2016,MSO,Missoula Montana,Missoula,MT,396.81,
2016,TTN,Trenton Mercer,Trenton,NJ,137.91,
2016,BIL,Billings Logan International,Billings,MT,422.17,
2016,CAK,Akron-Canton Regional,Akron,OH,319.50,
2016,PVU,Provo Municipal,Provo,UT,83.34,
2016,STT,Cyril E King,Charlotte Amalie,VI,361.11,
2016,PIA,General Downing - Peoria International,Peoria,IL,303.05,
2016,TLH,Tallahassee International,Tallahassee,FL,532.69,
2016,FCA,Glacier Park International,Kalispell,MT,432.42,
2016,AMA,Rick Husband Amarillo International,Amarillo,TX,425.50,
2016,FNT,Bishop International,Flint,MI,360.74,
2016,BLI,Bellingham International,Bellingham,WA,206.20,
2016,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,470.27,
2016,GRB,Green Bay Austin Straubel International,Green Bay,WI,590.50,
2016,ROA,Roanoke Blacksburg Regional,Roanoke,VA,489.39,
2016,CRP,Corpus Christi International,Corpus Christi,TX,441.38,
2016,BGR,Bangor International,Bangor,ME,371.89,
2016,TVC,Cherry Capital,Traverse City,MI,517.65,
2016,CHO,Charlottesville Albemarle,Charlottesville,VA,426.20,
2016,SHV,Shreveport Regional,Shreveport,LA,487.12,
2016,JAC,Jackson Hole,Jackson,WY,624.51,
2016,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,279.53,
2016,AGS,Augusta Regional at Bush Field,Augusta,GA,439.94,
2016,SBP,San Luis County Regional,San Luis Obispo,CA,519.69,
2016,RAP,Rapid City Regional,Rapid City,SD,452.46,
2016,DAB,Daytona Beach International,Daytona Beach,FL,363.16,
2016,MLI,Quad Cities International,Moline,IL,364.39,
2016,BIS,Bismarck Municipal,Bismarck/Mandan,ND,392.85,
2016,IDA,Idaho Falls Regional,Idaho Falls,ID,494.48,
2016,GNV,Gainesville Regional,Gainesville,FL,468.81,
2016,EYW,Key West International,Key West,FL,464.78,
2016,JNU,Juneau International,Juneau,AK,382.61,
2016,MOB,Mobile Regional,Mobile,AL,525.44,
2016,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,458.60,
2016,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,87.33,
2016,GJT,Grand Junction Regional,Grand Junction,CO,479.92,
2016,LCK,Rickenbacker International,Columbus,OH,87.54,
2016,MLB,Melbourne Orlando International,Melbourne,FL,396.53,
2016,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,531.97,
2016,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,494.40,
2016,MRY,Monterey Regional,Monterey,CA,380.72,
2016,BRO,Brownsville South Padre Island International,Brownsville,TX,507.21,
2016,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,382.57,
2016,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,531.17,
2016,BFL,Meadows Field,Bakersfield,CA,567.92,
2016,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,437.88,
2016,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,373.91,
2016,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,663.42,
2016,GTF,Great Falls International,Great Falls,MT,391.40,
2016,DRO,Durango La Plata County,Durango,CO,527.98,
2016,MGM,Montgomery Regional,Montgomery,AL,509.74,
2016,MTJ,Montrose Regional,Montrose/Delta,CO,520.38,
2016,PSE,Mercedita,Ponce,PR,236.28,
2016,STX,Henry E. Rohlsen,Christiansted,VI,388.30,
2016,EVV,Evansville Regional,Evansville,IN,493.78,
2016,RFD,Chicago/Rockford International,Rockford,IL,110.80,
2016,MOT,Minot International,Minot,ND,422.20,
2016,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,418.34,
2016,LRD,Laredo International,Laredo,TX,389.97,
2016,ORH,Worcester Regional,Worcester,MA,282.20,
2016,SCE,University Park,State College,PA,572.37,
2016,DLH,Duluth International,Duluth,MN,554.54,
2016,SGU,St George Regional,St. George,UT,452.13,
2016,HDN,Yampa Valley,Hayden,CO,560.44,
2016,ACK,Nantucket Memorial,Nantucket,MA,313.16,
2016,LNK,Lincoln Airport,Lincoln,NE,494.52,
2016,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,202.64,
2016,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,630.90,
2016,EGE,Eagle County Regional,Eagle,CO,648.71,
2016,GRK,Robert Gray AAF,Killeen,TX,481.95,
2016,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,311.88,
2016,LAN,Capital Region International,Lansing,MI,463.97,
2016,SAF,Santa Fe Municipal,Santa Fe,NM,502.02,
2016,LBE,Arnold Palmer Regional,Latrobe,PA,128.40,
2016,GFK,Grand Forks International,Grand Forks,ND,346.81,
2016,ELM,Elmira/Corning Regional,Elmira/Corning,NY,369.46,
2016,COU,Columbia Regional,Columbia,MO,490.90,
2016,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,509.51,
2016,KTN,Ketchikan International,Ketchikan,AK,441.48,
2016,MLU,Monroe Regional,Monroe,LA,548.29,
2016,MBS,MBS International,Saginaw/Bay City/Midland,MI,522.24,
2016,PBG,Plattsburgh International,Plattsburgh,NY,115.90,
2016,BET,Bethel Airport,Bethel,AK,394.35,
2016,AEX,Alexandria International,Alexandria,LA,528.78,
2016,RDD,Redding Regional,Redding,CA,450.74,
2016,LCH,Lake Charles Regional,Lake Charles,LA,574.94,
2016,HLN,Helena Regional,Helena,MT,514.04,
2016,TOL,Eugene F Kranz Toledo Express,Toledo,OH,204.46,
2016,SCK,Stockton Metro,Stockton,CA,81.73,
2016,GUM,Guam International,Guam,TT,1587.12,
2016,CPR,Casper/Natrona County International,Casper,WY,475.64,
2016,RST,Rochester International,Rochester,MN,440.18,
2016,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,470.03,
2016,ABI,Abilene Regional,Abilene,TX,461.95,
2016,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,502.10,
2016,CWA,Central Wisconsin,Mosinee,WI,557.17,
2016,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,469.06,
2016,YUM,Yuma MCAS/Yuma International,Yuma,AZ,471.43,
2016,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,315.61,
2016,GRI,Central Nebraska Regional,Grand Island,NE,229.34,
2016,SIT,Sitka Rocky Gutierrez,Sitka,AK,395.07,
2016,IAG,Niagara Falls International,Niagara Falls,NY,111.09,
2016,HHH,Hilton Head Airport,Hilton Head,SC,482.42,
2016,CMI,University of Illinois/Willard,Champaign/Urbana,IL,508.40,
2016,PSM,Portsmouth International at Pease,Portsmouth,NH,117.21,
2016,ADQ,Kodiak Airport,Kodiak,AK,550.06,
2016,SPI,Abraham Lincoln Capital,Springfield,IL,325.97,
2016,FSM,Fort Smith Regional,Fort Smith,AR,548.97,
2016,PUW,Pullman Moscow Regional,Pullman,WA,377.99,
2016,ERI,Erie International/Tom Ridge Field,Erie,PA,436.52,
2016,CLL,Easterwood Field,College Station/Bryan,TX,524.40,
2016,TYR,Tyler Pounds Regional,Tyler,TX,514.20,
2016,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,447.33,
2016,FLG,Flagstaff Pulliam,Flagstaff,AZ,454.09,
2016,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,509.34,
2016,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,427.38,
2016,CSG,Columbus Airport,Columbus,GA,535.44,
2016,ACT,Waco Regional,Waco,TX,486.41,
2016,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,481.54,
2016,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,128.89,
2016,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,79.61,
2016,TXK,Texarkana Regional-Webb Field,Texarkana,AR,492.72,
2016,ROW,Roswell Air Center,Roswell,NM,479.50,
2016,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,494.33,
2016,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,479.18,
2016,VLD,Valdosta Regional,Valdosta,GA,590.78,
2016,LSE,La Crosse Regional,La Crosse,WI,496.00,
2016,OME,Nome Airport,Nome,AK,494.54,
2016,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,435.85,
2016,MQT,Marquette Sawyer Regional,Marquette,MI,559.63,
2016,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,523.53,
2016,PPG,Pago Pago International,Pago Pago,TT,1147.34,
2016,GTR,Golden Triangle Regional,Columbus,MS,623.86,
2016,SWO,Stillwater Regional,Stillwater,OK,425.57,
2016,GGG,East Texas Regional,Longview,TX,440.66,
2016,OTZ,Ralph Wien Memorial,Kotzebue,AK,476.53,
2016,ABY,Southwest Georgia Regional,Albany,GA,568.17,
2016,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,475.76,
2016,PGV,Pitt Greenville,Greenville,NC,449.17,
2016,LWS,Lewiston Nez Perce County,Lewiston,ID,425.11,
2016,STC,St. Cloud Regional,St. Cloud,MN,114.02,
2016,DHN,Dothan Regional,Dothan,AL,696.57,
2016,COD,Yellowstone Regional,Cody,WY,477.27,
2016,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,526.33,
2016,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,428.55,
2016,GCC,Northeast Wyoming Regional,Gillette,WY,564.77,
2016,BJI,Bemidji Regional,Bemidji,MN,575.08,
2016,SCC,Deadhorse Airport,Deadhorse,AK,430.66,
2016,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,598.10,
2016,ART,Watertown International,Watertown,NY,475.65,
2016,GCK,Garden City Regional,Garden City,KS,439.02,
2016,DLG,Dillingham Airport,Dillingham,AK,637.68,
2016,ABR,Aberdeen Regional,Aberdeen,SD,633.69,
2016,BQK,Brunswick Golden Isles,Brunswick,GA,508.78,
2016,FLO,Florence Regional,Florence,SC,406.97,
2016,CIU,Chippewa County International,Sault Ste. Marie,MI,576.40,
2016,HOB,Lea County Regional,Hobbs,NM,487.19,
2016,RHI,Rhinelander/Oneida County,Rhinelander,WI,618.27,
2016,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,725.68,
2016,IMT,Ford,Iron Mountain/Kingsfd,MI,592.58,
2016,SPN,Francisco C. Ada Saipan International,Saipan,TT,1364.07,
2016,HYA,Cape Cod Gateway,Hyannis,MA,229.80,
2016,EAT,Pangborn Memorial,Wenatchee,WA,372.53,
2016,ALW,Walla Walla Regional,Walla Walla,WA,347.37,
2016,EAU,Chippewa Valley Regional,Eau Claire,WI,417.57,
2016,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,571.73,
2016,PQI,Presque Isle International,Presque Isle/Houlton,ME,558.60,
2016,AKN,King Salmon Airport,King Salmon,AK,657.86,
2016,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,396.74,
2016,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,450.95,
2016,PSG,Petersburg James A Johnson,Petersburg,AK,413.88,
2016,DBQ,Dubuque Regional,Dubuque,IA,479.55,
2016,CMX,Houghton County Memorial,Hancock/Houghton,MI,526.95,
2016,RKS,Southwest Wyoming Regional,Rock Springs,WY,594.42,
2016,PIH,Pocatello Regional,Pocatello,ID,578.48,
2016,LAR,Laramie Regional,Laramie,WY,460.50,
2016,BRD,Brainerd Lakes Regional,Brainerd,MN,585.86,
2016,RIW,Central Wyoming Regional,Riverton/Lander,WY,621.59,
2016,BTM,Bert Mooney,Butte,MT,532.38,
2016,ESC,Delta County,Escanaba,MI,512.43,
2016,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,333.28,
2016,HIB,Range Regional,Hibbing,MN,575.59,
2016,EAR,Kearney Regional,Kearney,NE,582.34,
2016,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,611.58,
2016,CDV,Merle K Mudhole Smith,Cordova,AK,388.60,
2016,ALO,Waterloo Regional,Waterloo,IA,454.30,
2016,EKO,Elko Regional,Elko,NV,756.52,
2016,MEI,Key Field,Meridian,MS,495.72,
2016,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,455.03,
2016,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,487.07,
2016,PIR,Pierre Regional,Pierre,SD,517.17,
2016,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,603.50,
2016,WRG,Wrangell Airport,Wrangell,AK,400.50,
2016,CDC,Cedar City Regional,Cedar City,UT,337.20,
2016,OWB,Owensboro Daviess County Regional,Owensboro,KY,110.83,
2016,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,323.78,
2016,INL,Falls International Einarson Field,International Falls,MN,550.07,
2016,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,572.16,
2016,SLN,Salina Regional,Salina,KS,526.07,
2016,ATY,Watertown Regional,Watertown,SD,429.12,
2016,APN,Alpena County Regional,Alpena,MI,666.45,
2016,JLN,Joplin Regional,Joplin,MO,480.27,
